Date,open,high,low,close,adjclose,volume,company,adjclose_normalized,daily_return
2016-03-03,0.8224999904632568,0.8259999752044678,0.8052499890327454,0.8162500262260437,0.7992761135101318,302004000,NVIDIA,101.23248878485032,-0.008803781463037286
2016-03-04,0.8224999904632568,0.8232499957084656,0.8075000047683716,0.8137500286102295,0.7968279123306274,175304000,NVIDIA,100.92241133569595,-0.003063023075658755
2016-03-07,0.809249997138977,0.8147500157356262,0.7979999780654907,0.8084999918937683,0.79168701171875,239968000,NVIDIA,100.27128945836323,-0.0064517074920743545
2016-03-08,0.8002499938011169,0.8050000071525574,0.7912499904632568,0.793749988079071,0.7772439122200012,274940000,NVIDIA,98.44199557191828,-0.018243446317747325
2016-03-09,0.8007500171661377,0.8019999861717224,0.7829999923706055,0.7932500243186951,0.7767542600631714,222788000,NVIDIA,98.37997857223958,-0.000629985194005922
2016-03-10,0.7979999780654907,0.8025000095367432,0.7760000228881836,0.7919999957084656,0.7755302786827087,286084000,NVIDIA,98.22495494614071,-0.001575763975035227
2016-03-11,0.8037499785423279,0.8057500123977661,0.7942500114440918,0.8054999709129333,0.7887495160102844,277400000,NVIDIA,99.8992403049651,0.01704541742719501
2016-03-14,0.8017500042915344,0.8107500076293945,0.7979999780654907,0.8075000047683716,0.790708065032959,190312000,NVIDIA,100.14730075444076,0.0024831064652584
2016-03-15,0.8032500147819519,0.8084999918937683,0.7892500162124634,0.8034999966621399,0.7867910861968994,226216000,NVIDIA,99.65119495396776,-0.004953761077290064
2016-03-16,0.7975000143051147,0.8302500247955322,0.793749988079071,0.8274999856948853,0.8102918863296509,363644000,NVIDIA,102.62769387050095,0.029869174352682215
2016-03-17,0.8245000243186951,0.828499972820282,0.809249997138977,0.8205000162124634,0.8034376502037048,353680000,NVIDIA,101.75956911358645,-0.0084589716885769
2016-03-18,0.8302500247955322,0.856249988079071,0.824999988079071,0.8452500104904175,0.8276727199554443,545512000,NVIDIA,104.82906710730066,0.03016421964491567
2016-03-21,0.8377500176429749,0.8479999899864197,0.8287500143051147,0.8477500081062317,0.8301209211349487,337780000,NVIDIA,105.13914455645504,0.0029579338795124865
2016-03-22,0.8450000286102295,0.8522499799728394,0.8357499837875366,0.8462499976158142,0.8286521434783936,242012000,NVIDIA,104.95311620513638,-0.001769353860576195
2016-03-23,0.8500000238418579,0.8669999837875366,0.8462499976158142,0.8607500195503235,0.8428505659103394,429008000,NVIDIA,106.75142046483987,0.01713435793739193
2016-03-24,0.8529999852180481,0.8634999990463257,0.8502500057220459,0.8619999885559082,0.844074547290802,244956000,NVIDIA,106.90644409093875,0.0014521926305413047
2016-03-28,0.8604999780654907,0.8744999766349792,0.859499990940094,0.8707500100135803,0.8526427149772644,265388000,NVIDIA,107.99164721982659,0.010150960852881363
2016-03-29,0.8669999837875366,0.8867499828338623,0.8650000095367432,0.8847500085830688,0.8663514852523804,261812000,NVIDIA,109.72793447985138,0.016077977368846197
2016-03-30,0.8880000114440918,0.90625,0.887499988079071,0.8939999938011169,0.8754093050956726,376700000,NVIDIA,110.87515460841794,0.01045513281558419
2016-03-31,0.8980000019073486,0.8999999761581421,0.8837500214576721,0.890749990940094,0.8722267746925354,379884000,NVIDIA,110.47207053284342,-0.00363547701013911
2016-04-01,0.8852499723434448,0.9042500257492064,0.8784999847412109,0.9037500023841858,0.884956419467926,348292000,NVIDIA,112.08434644122826,0.014594421020700521
2016-04-04,0.9112499952316284,0.9160000085830688,0.8914999961853027,0.8949999809265137,0.876388430595398,393940000,NVIDIA,110.99916596005788,-0.009681820125876373
2016-04-05,0.8870000243186951,0.9020000100135804,0.8834999799728394,0.893750011920929,0.8751644492149353,339568000,NVIDIA,110.84414233395901,-0.001396619738157745
2016-04-06,0.8824999928474426,0.8955000042915344,0.8657500147819519,0.8949999809265137,0.876388430595398,453376000,NVIDIA,110.99916596005788,0.001398573012832749
2016-04-07,0.8892499804496765,0.8972499966621399,0.8820000290870667,0.8857499957084656,0.8673307299613953,378104000,NVIDIA,109.85196092996962,-0.010335258109065992
2016-04-08,0.8930000066757202,0.8987500071525574,0.8827499747276306,0.8914999961853027,0.872961163520813,255936000,NVIDIA,110.56508470850275,0.0064916800073120395
2016-04-11,0.8967499732971191,0.9117500185966492,0.8939999938011169,0.8970000147819519,0.8783468008041382,387524000,NVIDIA,111.24720376181607,0.006169389324954588
2016-04-12,0.8999999761581421,0.9012500047683716,0.8784999847412109,0.8960000276565552,0.8773675560951233,292764000,NVIDIA,111.1231773116978,-0.0011148725174593421
2016-04-13,0.8999999761581421,0.918749988079071,0.8999999761581421,0.9185000061988832,0.8993997573852539,350716000,NVIDIA,113.91367052462984,0.025111711889813648
2016-04-14,0.9160000085830688,0.925000011920929,0.9122499823570251,0.9210000038146972,0.9018478393554688,416564000,NVIDIA,114.2237328753059,0.002721906416043529
2016-04-15,0.9207500219345092,0.9365000128746032,0.9177500009536744,0.928250014781952,0.908946931362152,436972000,NVIDIA,115.1228699066793,0.007871718151209128
2016-04-18,0.9265000224113464,0.9265000224113464,0.91525000333786,0.9242500066757202,0.9050301909446716,307320000,NVIDIA,114.62679430316297,-0.004309096914613786
2016-04-19,0.9277499914169312,0.9294999837875366,0.9020000100135804,0.9077500104904176,0.8888733386993408,309152000,NVIDIA,112.58044469246211,-0.017852279854295494
2016-04-20,0.90625,0.9167500138282776,0.9052500128746032,0.9112499952316284,0.892300546169281,200172000,NVIDIA,113.0145183947781,0.0038556758547343417
2016-04-21,0.9114999771118164,0.9157500267028807,0.90625,0.9102500081062316,0.8913213014602661,178280000,NVIDIA,112.89049194465986,-0.0010974382042225894
2016-04-22,0.9132500290870668,0.9194999933242798,0.9037500023841858,0.9067500233650208,0.8878940939903259,223540000,NVIDIA,112.45641824234387,-0.0038450864624522962
2016-04-25,0.9070000052452089,0.9162499904632568,0.9045000076293944,0.9112499952316284,0.892300546169281,191972000,NVIDIA,113.0145183947781,0.004962812804792716
2016-04-26,0.9167500138282776,0.9272500276565552,0.9079999923706056,0.9120000004768372,0.8930349946022034,214536000,NVIDIA,113.10754011967659,0.000823095352877834
2016-04-27,0.9097499847412108,0.9332500100135804,0.9079999923706056,0.9327499866485596,0.9133533835411072,352396000,NVIDIA,115.68097005911355,0.022752063538063805
2016-04-28,0.9269999861717224,0.9325000047683716,0.9027500152587892,0.9049999713897704,0.8861805200576782,381224000,NVIDIA,112.23938516580544,-0.02975065727361592
2016-04-29,0.9012500047683716,0.903249979019165,0.8784999847412109,0.8882499933242798,0.8697786331176758,321904000,NVIDIA,110.1620006329282,-0.018508516683412246
2016-05-02,0.8967499732971191,0.9054999947547911,0.8924999833106995,0.8999999761581421,0.8812844753265381,256076000,NVIDIA,111.61927556293168,0.013228471901661099
2016-05-03,0.8897500038146973,0.8934999704360962,0.8815000057220459,0.8892499804496765,0.870758056640625,224024000,NVIDIA,110.28604973076392,-0.011944404991376723
2016-05-04,0.8784999847412109,0.8792499899864197,0.8600000143051147,0.8690000176429749,0.8509292602539062,525764000,NVIDIA,107.7746292417665,-0.022771878176146898
2016-05-05,0.8762500286102295,0.8845000267028809,0.8677499890327454,0.8742499947547913,0.8560698628425598,246884000,NVIDIA,108.42571337290343,0.006041163265580574
2016-05-06,0.8727499842643738,0.8855000138282776,0.8709999918937683,0.8832499980926514,0.86488276720047,183240000,NVIDIA,109.5419136777719,0.010294608816910245
2016-05-09,0.8855000138282776,0.8892499804496765,0.874750018119812,0.8820000290870667,0.8636588454246521,333336000,NVIDIA,109.38689760091218,-0.001415130260693731
2016-05-10,0.887499988079071,0.9004999995231628,0.8790000081062317,0.8989999890327454,0.8803051114082336,269676000,NVIDIA,111.4952340143351,0.019274122035300545
2016-05-11,0.9017500281333924,0.9114999771118164,0.8967499732971191,0.9014999866485596,0.8827531933784485,328176000,NVIDIA,111.80529636501116,0.0027809471267281616
2016-05-12,0.9079999923706056,0.9120000004768372,0.8732500076293945,0.8892499804496765,0.870758056640625,670540000,NVIDIA,110.28604973076392,-0.013588324378545735
2016-05-13,0.9797499775886536,1.024999976158142,0.975000023841858,1.024500012397766,1.0031954050064087,2110256000,NVIDIA,127.05993069194514,0.15209431294466058
2016-05-16,1.0167499780654907,1.0700000524520874,1.0134999752044678,1.0547499656677246,1.0328164100646973,973032000,NVIDIA,130.81158548516848,0.029526655435686777
2016-05-17,1.0499999523162842,1.0644999742507937,1.0364999771118164,1.0570000410079956,1.0350197553634644,628392000,NVIDIA,131.09065065986388,0.002133336842149003
2016-05-18,1.0499999523162842,1.096250057220459,1.0499999523162842,1.0839999914169312,1.0614582300186155,541072000,NVIDIA,134.43922137751264,0.025543932391770552
2016-05-19,1.0797499418258667,1.096500039100647,1.0782500505447388,1.0887500047683716,1.0661091804504397,398880000,NVIDIA,135.02828850897095,0.004381661284724059
2016-05-20,1.0954999923706057,1.1127500534057615,1.09375,1.1082500219345093,1.085203766822815,391084000,NVIDIA,137.4467174700265,0.01791053554600075
2016-05-23,1.1130000352859497,1.1172499656677246,1.1032500267028809,1.1100000143051147,1.086917757987976,413636000,NVIDIA,137.66380339123901,0.0015794187391915404
2016-05-24,1.1104999780654907,1.1375000476837158,1.1074999570846558,1.133999943733215,1.1133017539978027,415788000,NVIDIA,141.00547410429786,0.024274142009296895
2016-05-25,1.1375000476837158,1.1422499418258667,1.1202499866485596,1.1292500495910645,1.1086387634277344,458076000,NVIDIA,140.41488202652982,-0.004188433686845294
2016-05-26,1.131250023841858,1.149500012397766,1.128000020980835,1.1412500143051147,1.1204196214675903,309964000,NVIDIA,141.9069891460059,0.010626417214053996
2016-05-27,1.1425000429153442,1.149250030517578,1.1387499570846558,1.1475000381469729,1.1265558004379272,277416000,NVIDIA,142.68416821879023,0.005476679319752931
2016-05-31,1.152500033378601,1.1705000400543213,1.1517499685287476,1.1679999828338623,1.146681308746338,412524000,NVIDIA,145.2331688203136,0.01786463511224845
2016-06-01,1.162500023841858,1.18149995803833,1.159000039100647,1.1702500581741333,1.1488901376724243,387132000,NVIDIA,145.51292852501155,0.0019262796988479547
2016-06-02,1.1764999628067017,1.1885000467300415,1.1649999618530271,1.178500056266785,1.1569900512695312,329208000,NVIDIA,146.53882483107822,0.0070502072665683535
2016-06-03,1.1670000553131104,1.1684999465942385,1.1414999961853027,1.1619999408721924,1.140790581703186,461076000,NVIDIA,144.4870775143798,-0.014001390546591108
2016-06-06,1.1649999618530271,1.1740000247955322,1.149999976158142,1.156000018119812,1.1349003314971924,322512000,NVIDIA,143.74104660235923,-0.00516330543087018
2016-06-07,1.162999987602234,1.1694999933242798,1.1577500104904177,1.1582499742507937,1.1371089220046997,193400000,NVIDIA,144.0207761101005,0.0019460656114125285
2016-06-08,1.1584999561309814,1.162750005722046,1.1449999809265137,1.1545000076293943,1.1334277391433716,234616000,NVIDIA,143.5545350997345,-0.0032373177187268176
2016-06-09,1.1505000591278076,1.1862499713897705,1.1480000019073486,1.184499979019165,1.1628806591033936,472168000,NVIDIA,147.28490103853375,0.02598570596329508
2016-06-10,1.1705000400543213,1.180999994277954,1.153499960899353,1.1549999713897705,1.133918523788452,400024000,NVIDIA,143.61669553495716,-0.024905509510556367
2016-06-13,1.15625,1.1924999952316284,1.15625,1.1697499752044678,1.1483993530273438,475588000,NVIDIA,145.45076808978882,0.012770608236040593
2016-06-14,1.1670000553131104,1.1775000095367432,1.1540000438690186,1.1720000505447388,1.1506080627441406,298344000,NVIDIA,145.73051269600845,0.001923294114520635
2016-06-15,1.1817500591278076,1.194249987602234,1.1687500476837158,1.184000015258789,1.1623891592025757,301036000,NVIDIA,147.22265001244114,0.010239017820140806
2016-06-16,1.1752500534057615,1.190750002861023,1.1637500524520874,1.1887500286102295,1.1670527458190918,246456000,NVIDIA,147.81331758260075,0.0040120699505796775
2016-06-17,1.190250039100647,1.190500020980835,1.163249969482422,1.1679999828338623,1.146681308746338,471000000,NVIDIA,145.2331688203136,-0.017455455330304126
2016-06-20,1.186750054359436,1.2042499780654907,1.1859999895095823,1.1890000104904177,1.1672978401184082,293768000,NVIDIA,147.8443600540163,0.01797930359099542
2016-06-21,1.194000005722046,1.1972500085830688,1.1799999475479126,1.1817500591278076,1.160180687904358,212508000,NVIDIA,146.94293560317817,-0.006097117607386626
2016-06-22,1.184249997138977,1.1920000314712524,1.1787500381469729,1.180750012397766,1.1591986417770386,202620000,NVIDIA,146.81855433881952,-0.0008464596399145874
2016-06-23,1.1920000314712524,1.2135000228881836,1.191249966621399,1.212249994277954,1.190123438835144,297880000,NVIDIA,150.73534118937357,0.026677737484835262
2016-06-24,1.162500023841858,1.184000015258789,1.1325000524520874,1.1432499885559082,1.1223831176757812,1017684000,NVIDIA,142.15567618233166,-0.05691873544282511
2016-06-27,1.1337499618530271,1.1425000429153442,1.1142499446868896,1.13100004196167,1.1103570461273191,449088000,NVIDIA,140.63251149296167,-0.010714765180507735
2016-06-28,1.152500033378601,1.153749942779541,1.131749987602234,1.1475000381469729,1.1265558004379272,381920000,NVIDIA,142.68416821879023,0.014588779678668118
2016-06-29,1.1575000286102295,1.1752500534057615,1.1545000076293943,1.1662499904632568,1.144963264465332,318932000,NVIDIA,145.0155695508384,0.01633959367148008
2016-06-30,1.1682499647140503,1.1825000047683716,1.158750057220459,1.1752500534057615,1.1537991762161257,430940000,NVIDIA,146.1346838620217,0.00771720108847318
2016-07-01,1.1687500476837158,1.184000015258789,1.162500023841858,1.1664999723434448,1.145208716392517,218488000,NVIDIA,145.0466573176889,-0.0074453683107843505
2016-07-05,1.159999966621399,1.1857500076293943,1.1507500410079956,1.183750033378601,1.1621439456939695,371084000,NVIDIA,147.19159244254726,0.014787897663580019
2016-07-06,1.1755000352859497,1.1982500553131104,1.1694999933242798,1.191249966621399,1.169507384300232,273104000,NVIDIA,148.12421034958413,0.006336081372317004
2016-07-07,1.1992499828338623,1.2265000343322754,1.193750023841858,1.222249984741211,1.1999409198760986,395400000,NVIDIA,151.97877637100223,0.026022525367872307
2016-07-08,1.2352499961853027,1.277250051498413,1.2304999828338623,1.2712500095367432,1.2480469942092896,481932000,NVIDIA,158.07166160565674,0.04009036906430197
2016-07-11,1.2894999980926514,1.309999942779541,1.287999987602234,1.3005000352859497,1.276762843132019,448776000,NVIDIA,161.70867365303457,0.02300862792504277
2016-07-12,1.315000057220459,1.3320000171661377,1.2984999418258667,1.3200000524520874,1.2959072589874268,436760000,NVIDIA,164.13341377802578,0.01499449640032191
2016-07-13,1.3224999904632568,1.3300000429153442,1.3174999952316284,1.319499969482422,1.295415997505188,324604000,NVIDIA,164.07119294888983,-0.0003790869129188801
2016-07-14,1.3265000581741333,1.3450000286102295,1.315500020980835,1.3329999446868896,1.3086700439453125,316892000,NVIDIA,165.7498870633822,0.01023149819490432
2016-07-15,1.315999984741211,1.3235000371932983,1.2960000038146973,1.3174999952316284,1.293452262878418,428616000,NVIDIA,163.82247571560748,-0.011628432344196304
2016-07-18,1.3337500095367432,1.3357499837875366,1.319249987602234,1.3242499828338623,1.300079107284546,252992000,NVIDIA,164.66180012513618,0.0051233776431613975
2016-07-19,1.3235000371932983,1.343250036239624,1.3209999799728394,1.3380000591278076,1.3135782480239868,382652000,NVIDIA,166.37153671104412,0.010383322571529074
2016-07-20,1.3424999713897705,1.3627500534057615,1.337000012397766,1.3554999828338623,1.3307589292526243,296460000,NVIDIA,168.54755960275295,0.013079297905916443
2016-07-21,1.3524999618530271,1.3567500114440918,1.3259999752044678,1.3305000066757202,1.3062152862548828,361308000,NVIDIA,165.43897919792053,-0.01844334271085868
2016-07-22,1.3352500200271606,1.3667500019073486,1.3255000114440918,1.3667500019073486,1.341803789138794,315768000,NVIDIA,169.94644871711247,0.027245510949384766
2016-07-25,1.375,1.3952499628067017,1.36899995803833,1.3919999599456787,1.3665930032730105,312528000,NVIDIA,173.08613198727383,0.018474544739605303
2016-07-26,1.4042500257492063,1.4229999780654907,1.402250051498413,1.4157500267028809,1.389909029006958,514508000,NVIDIA,176.0392282624188,0.01706142624622342
2016-07-27,1.4279999732971191,1.430500030517578,1.3930000066757202,1.4014999866485596,1.3759194612503052,446676000,NVIDIA,174.26737653672313,-0.010065095962897619
2016-07-28,1.4047499895095823,1.4149999618530271,1.40024995803833,1.4045000076293943,1.3788646459579468,221916000,NVIDIA,174.64039954197256,0.0021405211501008825
2016-07-29,1.409749984741211,1.431249976158142,1.3845000267028809,1.4275000095367432,1.4014445543289185,409588000,NVIDIA,177.5002627135227,0.016375725084520232
2016-08-01,1.433500051498413,1.4387500286102295,1.409000039100647,1.4182499647140503,1.3923635482788086,301120000,NVIDIA,176.35010593092386,-0.006479746931164376
2016-08-02,1.4249999523162842,1.4257500171661377,1.3875000476837158,1.4010000228881836,1.3754286766052246,282748000,NVIDIA,174.20521610150044,-0.012162679563479162
2016-08-03,1.399250030517578,1.4075000286102295,1.3914999961853027,1.4047499895095823,1.3791100978851318,299828000,NVIDIA,174.67148730882306,0.002676562836390506
2016-08-04,1.4114999771118164,1.437250018119812,1.408750057220459,1.430750012397766,1.4046354293823242,272712000,NVIDIA,177.90440368257924,0.018508552389207678
2016-08-05,1.4472500085830688,1.4557499885559082,1.440250039100647,1.4550000429153442,1.4284427165985107,371588000,NVIDIA,180.91972078686024,0.016949086373718725
2016-08-08,1.475000023841858,1.4785000085830688,1.4529999494552612,1.468500018119812,1.4416965246200562,305064000,NVIDIA,182.59838470439595,0.009278501593053878
2016-08-09,1.475749969482422,1.4865000247955322,1.468500018119812,1.472249984741211,1.4453779458999634,372344000,NVIDIA,183.06465591171857,0.0025535341294364855
2016-08-10,1.4852499961853027,1.4874999523162842,1.4579999446868896,1.46274995803833,1.4360511302947998,375740000,NVIDIA,181.88336606683433,-0.006452855899469423
2016-08-11,1.4704999923706057,1.4987499713897705,1.4674999713897705,1.4924999475479126,1.4652583599090576,681064000,NVIDIA,185.58261404182642,0.02033857221244073
2016-08-12,1.5475000143051147,1.5844999551773071,1.5157500505447388,1.5759999752044678,1.5472345352172852,1425744000,NVIDIA,195.96532423076272,0.055946567206970554
2016-08-15,1.5777499675750732,1.587499976158142,1.5532499551773071,1.5744999647140503,1.5457614660263062,573304000,NVIDIA,195.77875233422475,-0.0009520658681343441
2016-08-16,1.5722500085830688,1.5747499465942385,1.5602500438690186,1.565000057220459,1.536435604095459,287652000,NVIDIA,194.597583277167,-0.006033183085370375
2016-08-17,1.565000057220459,1.56850004196167,1.5164999961853027,1.528749942779541,1.5008469820022583,595212000,NVIDIA,190.0900986594967,-0.023163106867829075
2016-08-18,1.5264999866485596,1.5549999475479126,1.5204999446868896,1.5525000095367432,1.5241632461547852,331684000,NVIDIA,193.04322513159832,0.015535403963314653
2016-08-19,1.5517499446868896,1.5682499408721924,1.5449999570846558,1.55649995803833,1.5280901193618774,291560000,NVIDIA,193.54058410577147,0.0025764124787808207
2016-08-22,1.5612499713897705,1.565250039100647,1.5427500009536743,1.562999963760376,1.53447163105011,244748000,NVIDIA,194.34883584692804,0.004176135692113281
2016-08-23,1.5759999752044678,1.5829999446868896,1.5682499408721924,1.5727499723434448,1.5468889474868774,339764000,NVIDIA,195.92155374212766,0.008092242427622853
2016-08-24,1.5782500505447388,1.5789999961853027,1.5412499904632568,1.5484999418258667,1.5230375528335571,298448000,NVIDIA,192.90065020087016,-0.015418944386453859
2016-08-25,1.5490000247955322,1.5497499704360962,1.5190000534057615,1.538249969482422,1.512956142425537,406032000,NVIDIA,191.62378698825216,-0.0066192789463818125
2016-08-26,1.5422500371932983,1.559499979019165,1.5299999713897705,1.5507500171661377,1.5252509117126465,300024000,NVIDIA,193.18098364774406,0.008126322331722502
2016-08-29,1.5570000410079956,1.563249945640564,1.5472500324249268,1.5497499704360962,1.524267077445984,274652000,NVIDIA,193.0563759062107,-0.0006450310956100935
2016-08-30,1.5477499961853027,1.555999994277954,1.5364999771118164,1.5407500267028809,1.5154153108596802,285544000,NVIDIA,191.9352534974115,-0.005807228088358207
2016-08-31,1.5437500476837158,1.5479999780654907,1.5290000438690186,1.5334999561309814,1.5082846879959106,388544000,NVIDIA,191.03212291852378,-0.004705391857050989
2016-09-01,1.534749984741211,1.5844999551773071,1.5334999561309814,1.5787500143051147,1.5527905225753784,428492000,NVIDIA,196.66901900958814,0.02950758231100492
2016-09-02,1.5820000171661377,1.5837500095367432,1.5455000400543213,1.563249945640564,1.5375452041625977,323148000,NVIDIA,194.73811991332266,-0.009818013564054762
2016-09-06,1.568750023841858,1.5779999494552612,1.5607500076293943,1.5779999494552612,1.5520522594451904,306812000,NVIDIA,196.5755141333836,0.009435205705378813
2016-09-07,1.5729999542236328,1.5807499885559082,1.5457500219345093,1.5547499656677246,1.5291852951049805,397988000,NVIDIA,193.67929382605104,-0.014733372669026079
2016-09-08,1.5532499551773071,1.56850004196167,1.5355000495910645,1.565999984741211,1.5402501821517944,315808000,NVIDIA,195.08071948476743,0.007235805289413477
2016-09-09,1.5487500429153442,1.5575000047683716,1.475000023841858,1.4880000352859497,1.4635329246520996,697760000,NVIDIA,185.36407866669566,-0.04980830931798208
2016-09-12,1.468250036239624,1.5217499732971191,1.4329999685287476,1.5187499523162842,1.4937773942947388,598260000,NVIDIA,189.19469850150622,0.020665383834687967
